date,published_at,patch_title,champion,patch_url,patch_summary,base_stats_changes,passive_changes,q_changes,w_changes,e_changes,r_changes,other_changes,champion_update
2020-01-07,2020-01-07 19:00:00+00:00,Patch 10.1 Notes,Varus,https://www.leagueoflegends.com/en-us/news/game-updates/patch-10-1-notes/,"{'type': 'html', 'body': 'We welcome Sett to the Rift in the first patch of 2020.'}",,,[Q - Piercing Arrow],,,,Q cooldown and Blight cooldown refund decreased.,"Q cooldown and Blight cooldown refund decreased.
Q - Piercing Arrow"
2020-01-07,2020-01-07 19:00:00+00:00,Patch 10.1 Notes,Vi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-10-1-notes/,"{'type': 'html', 'body': 'We welcome Sett to the Rift in the first patch of 2020.'}",,,,,,[R - Assault and Battery],R now Unstoppable for its whole duration.,"R now Unstoppable for its whole duration.
R - Assault and Battery"
2020-01-07,2020-01-07 19:00:00+00:00,Patch 10.1 Notes,Zyra,https://www.leagueoflegends.com/en-us/news/game-updates/patch-10-1-notes/,"{'type': 'html', 'body': 'We welcome Sett to the Rift in the first patch of 2020.'}",,,,,"[E - Grasping Roots]
Back to top",,Empowered E slow decreased.,"Empowered E slow decreased.
E - Grasping Roots
Back to top"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Alistar,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}","[Base Stats]
Roundin'
Passive - Triumphant Roar",,,,,,Rounding up some base stats. Passive heal increased.,"Rounding up some base stats. Passive heal increased.
Base Stats
Roundin'
Passive - Triumphant Roar"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Aphelios,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,,,,[R - Moonlight Vigil],"Calibrum mark bugfixed; marked damage ratio decreased. Infernum R damage ratio and explosion radius decreased.
Calibrum, the Sniper Rifle","Calibrum mark bugfixed; marked damage ratio decreased. Infernum R damage ratio and explosion radius decreased.
Calibrum, the Sniper Rifle
R - Moonlight Vigil"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Ezreal,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,[Q - Mystic Shot],,,,Q attack damage ratio increased.,"Q attack damage ratio increased.
Q - Mystic Shot"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Garen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,,,[E - Judgment],,E spin damage increased.,"E spin damage increased.
E - Judgment"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Gnar,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,[Q - Boulder Toss],[W - Wallop],,,Q damage ratio increased. W base damage increased later.,"Q damage ratio increased. W base damage increased later.
Q - Boulder Toss
W - Wallop"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Graves,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,,,[E - Quickdraw],,E cooldown decreased.,"E cooldown decreased.
E - Quickdraw"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Heimerdinger,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,,"[W - Hextech Micro-Rockets]
Empowered E - CH-3X Lightning Grenade",,,W base damage decreased. Empowered E damage decreased.,"W base damage decreased. Empowered E damage decreased.
W - Hextech Micro-Rockets
Empowered E - CH-3X Lightning Grenade"
2019-12-18,2019-12-18 19:00:00+00:00,Patch 9.24b notes,Shaco,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24b-notes/,"{'type': 'html', 'body': 'Last set of balance changes for the rest of 2019!'}",,,,,"[E - Two-Shiv Poison]
Back to top",,E damage ratio decreased; cost flattened.,"E damage ratio decreased; cost flattened.
E - Two-Shiv Poison
Back to top"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Akali,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,[Q - Five Point Strike],,,,Removed the hitbox behind Akali so her Q only goes forward; Q minion and monster damage decreased.,"Removed the hitbox behind Akali so her Q only goes forward; Q minion and monster damage decreased.
Q - Five Point Strike"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Amumu,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,[Q - Bandage Toss],,,,Q cooldown decreased early.,"Q cooldown decreased early.
Q - Bandage Toss"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Aphelios,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,,,,,"The Weapon of the Faithful
Champion Trailer
Universe Hub
Champion Insights
Kit Primer","The Weapon of the Faithful
Champion Trailer
Universe Hub
Champion Insights
Kit Primer"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Braum,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",[Base Stats],,,[W - Stand Behind Me],,[R - Glacial Fissure],"Base health per level and health regen increased. W cooldown decreased, cost flattened, resistance ratios to ally and self flattened. R base damage increased later, knockup now lasts longer.","Base health per level and health regen increased. W cooldown decreased, cost flattened, resistance ratios to ally and self flattened. R base damage increased later, knockup now lasts longer.
Base Stats
W - Stand Behind Me
R - Glacial Fissure"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Diana,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}","[Base Stats]
Passive - Moonsilver Blade",,[Q - Crescent Strike],"[W - Pale Cascade]
new E - Lunar Rush
Diana's old ultimate!
new R - Moonfall
Diana's old E!",,,"VFX and SFX updated. Lunar Rush and Moonfall now switched keys. Passive now grants attack speed.
VFX Updates","VFX and SFX updated. Lunar Rush and Moonfall now switched keys. Passive now grants attack speed.
VFX Updates
Base Stats
Passive - Moonsilver Blade
Q - Crescent Strike
W - Pale Cascade
new E - Lunar Rush
Diana's old ultimate!
new R - Moonfall
Diana's old E!"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Garen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,,,[E - Judgment],,Additional E spins and spin damage decreased.,"Additional E spins and spin damage decreased.
E - Judgment"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Karma,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,,,[E - Inspire],,E base shield increased.,"E base shield increased.
E - Inspire"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Kassadin,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,[Q - Null Sphere],[W - Nether Blade],,,Q cooldown now scales. W mana restore decreased later.,"Q cooldown now scales. W mana restore decreased later.
Q - Null Sphere
W - Nether Blade"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Rammus,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",[Base Stats],,,,[E - Frenzying Taunt],,Base health growth increased. E cooldown now scales.,"Base health growth increased. E cooldown now scales.
Base Stats
E - Frenzying Taunt"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Ryze,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,[Q - Overload],,,,Q base damage decreased.,"Q base damage decreased.
Q - Overload"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Senna,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}","[Base Stats]
Passive - Absolution",,[Q - Piercing Darkness],[W - Last Embrace],,[R - Dawning Shadow],Recommended items updated. Passive Mist Wraiths drop less often on minions Senna kills and no longer drop from champion clones. Q damage and W root duration decreased. R damage ratio increased.,"Recommended items updated. Passive Mist Wraiths drop less often on minions Senna kills and no longer drop from champion clones. Q damage and W root duration decreased. R damage ratio increased.
Base Stats
Passive - Absolution
Q - Piercing Darkness
W - Last Embrace
R - Dawning Shadow"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Sivir,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",[Base Stats],,,,,,Base attack damage increased.,"Base attack damage increased.
Base Stats"
2019-12-10,2019-12-10 19:00:00+00:00,Patch 9.24 notes,Yuumi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-24-notes/,"{'type': 'html', 'body': 'Made some changes following Preseason and big updates to Diana, and Aphelios joins the fray.'}",,,[Q - Prowling Projectile],[W - You and Me!],[E - Zoomies],,"Passive restores mana once again. Q cost increased, damage decreased. Yuumi no longer teleports with her Anchor. E now grants attack speed, no longer stocks charges, and costs much more mana.
Passive - Bop 'n' Block","Passive restores mana once again. Q cost increased, damage decreased. Yuumi no longer teleports with her Anchor. E now grants attack speed, no longer stocks charges, and costs much more mana.
Passive - Bop 'n' Block
Q - Prowling Projectile
W - You and Me!
E - Zoomies"
2019-11-19,2019-11-19 18:30:00+00:00,Patch 9.23 notes,Senna,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-23-notes/,"{'type': 'html', 'body': 'Preseason is here and the Rift will never be the same!'}",,,,,,,"No longer gains double stacks on ARAM.
Passive - Absolution
Back to top","No longer gains double stacks on ARAM.
Passive - Absolution
Back to top"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Ashe,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,[W - Volley],,,W cost increased.,"W cost increased.
W - Volley"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Blitzcrank,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,[Q - Rocket Grab],,,,Q base damage decreased.,"Q base damage decreased.
Q - Rocket Grab"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Ivern,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,[Q - Rootcaller],,,,Q bugfixes.,"Q bugfixes.
Q - Rootcaller"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Kai'Sa,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,[Q - Icathian Rain],,,,Q missile damage after first hit decreased.,"Q missile damage after first hit decreased.
Q - Icathian Rain"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Kalista,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,[W - Sentinel],,,W mark duration and bonus damage on marked targets increased.,"W mark duration and bonus damage on marked targets increased.
W - Sentinel"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Kayle,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,[Q - Radiant Blast],[W - Celestial Blessing],,,Q base damage decreased. W cost increased.,"Q base damage decreased. W cost increased.
Q - Radiant Blast
W - Celestial Blessing"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Malphite,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,,,[R - Unstoppable Force],R AP ratio decreased.,"R AP ratio decreased.
R - Unstoppable Force"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Nautilus,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,,,[R - Depth Charge],R primary target base damage decreased.,"R primary target base damage decreased.
R - Depth Charge"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Pantheon,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,[Q - Comet Spear],[W - Shield Vault],,,Q minion damage reduction increased; execute threshold decreased. W increased dash speed from boots removed.,"Q minion damage reduction increased; execute threshold decreased. W increased dash speed from boots removed.
Q - Comet Spear
W - Shield Vault"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Sejuani,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",[Base Stats],,[Q - Arctic Assault],,[E - Permafrost],,"Base AD, health regen growth, and AS growth increased. Q damage increased later. E bugfix.","Base AD, health regen growth, and AS growth increased. Q damage increased later. E bugfix.
Base Stats
Q - Arctic Assault
E - Permafrost"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Senna,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,,,,"The Redeemer
Champion Trailer
Universe Hub
Champion Insights
High-res versions of Senna's splash arts are available on League Displays!","The Redeemer
Champion Trailer
Universe Hub
Champion Insights
High-res versions of Senna's splash arts are available on League Displays!"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Sylas,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",[Base Stats],,,[W - Kingslayer],,,Base health regen and magic resist increased; health regen growth decreased. W cost decreased.,"Base health regen and magic resist increased; health regen growth decreased. W cost decreased.
Base Stats
W - Kingslayer"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Thresh,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,,[E - Flay],,E width changed on base and all skins,"E width changed on base and all skins
E - Flay"
2019-11-02,2019-11-02 00:14:18+00:00,Patch 9.22 notes,Xayah,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-22-notes/,"{'type': 'html', 'body': ""It's the final countdown to the end of season 2019!""}",,,,"[W - Deadly Plumage]
Back to top",,,W bonus attack speed decreased.,"W bonus attack speed decreased.
W - Deadly Plumage
Back to top"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Garen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,,,[E - Judgment],,E base damage per spin decreased.,"E base damage per spin decreased.
E - Judgment"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Kayn,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,[Q - Reaping Slash],,,,Q damage increased; Rhaast's modified damage ratio increased; bonus damage to monsters decreased.,"Q damage increased; Rhaast's modified damage ratio increased; bonus damage to monsters decreased.
Q - Reaping Slash"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Kog'Maw,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",[Base Stats],,[Q - Caustic Spittle],,[E - Void Ooze],,Base stats rounded up. Q and E base damage increased.,"Base stats rounded up. Q and E base damage increased.
Base Stats
Q - Caustic Spittle
E - Void Ooze"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Lulu,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,,,"[E - Help, Pix!]",,E shield and damage increased later.,"E shield and damage increased later.
E - Help, Pix!"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Maokai,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,[Q - Bramble Smash],[W - Twisted Advance],,[R - Nature's Grasp],W cost flattened; damage increased. R root duration increased.,"W cost flattened; damage increased. R root duration increased.
Q - Bramble Smash
W - Twisted Advance
R - Nature's Grasp"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Master Yi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,,,,,"Phantom Hits now proc Double Strike and apply Double Strike stacks.
Passive - Double Strike","Phantom Hits now proc Double Strike and apply Double Strike stacks.
Passive - Double Strike"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Pyke,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}","[Base Stats]
Passive - Gift of the Drowned Ones",,,,,,Base health growth decreased. Passive Grey Health from damage decreased.,"Base health growth decreased. Passive Grey Health from damage decreased.
Base Stats
Passive - Gift of the Drowned Ones"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Shaco,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,,[W - Jack In The Box],,,W box duration decreased.,"W box duration decreased.
W - Jack In The Box"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Sona,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,,,,,"Follow-up QoL change and passive bugfix for the adult woman.
General","Follow-up QoL change and passive bugfix for the adult woman.
General"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Viktor,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",[Base Stats],,[Q - Siphon Power],[W - Gravity Field],,,Base stats rounded up. Q damage increased.,"Base stats rounded up. Q damage increased.
Base Stats
Q - Siphon Power
W - Gravity Field"
2019-10-18,2019-10-18 20:40:53+00:00,Patch 9.21 notes,Warwick,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-21-notes/,"{'type': 'html', 'body': 'Happy post-10-year! Follow-up to Garen, Viktor, and Shaco.'}",,,[Q - Jaws of the Beast],"[W - Blood Hunt]
Back to top",,,Q damage ratio increased later. W bonus attack speed increased.,"Q damage ratio increased later. W bonus attack speed increased.
Q - Jaws of the Beast
W - Blood Hunt
Back to top"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Blitzcrank,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",[Base Stats],,,,,,Base armor and armor growth decreased.,"Base armor and armor growth decreased.
Base Stats"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Garen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}","[Base Stats]
Passive - Perseverance",,[Q - Decisive Strike],[W - Courage],[E - Judgment],[R - Demacian Justice],Passive regen more reliable. W now grants a shield instead of extra damage reduction in the first 0.75 seconds. E spins now scale with AS. R now always deals true damage; Villain passive removed.,"Passive regen more reliable. W now grants a shield instead of extra damage reduction in the first 0.75 seconds. E spins now scale with AS. R now always deals true damage; Villain passive removed.
Base Stats
Passive - Perseverance
Q - Decisive Strike
W - Courage
E - Judgment
R - Demacian Justice"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Ivern,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",[Base Stats],,,[W - Brushmaker],,,Now a ranged champion. W no longer increases attack range.,"Now a ranged champion. W no longer increases attack range.
Base Stats
W - Brushmaker"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Lissandra,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}","[Base Stats]
Passive - Iceborn Subjugation",,,[W - Ring of Frost],,,Passive and W damage ratios increased.,"Passive and W damage ratios increased.
Base Stats
Passive - Iceborn Subjugation
W - Ring of Frost"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Pantheon,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",,,[Q - Comet Spear],,,,"Q base damage decreased later.
General","Q base damage decreased later.
General
Q - Comet Spear"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Qiyana,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",,,[Q - Edge of Ixtal],,,,Q base damage decreased early.,"Q base damage decreased early.
Q - Edge of Ixtal"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Shaco,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}","[Base Stats]
Passive - Backstab",,[Q - Deceive],[W - Jack In The Box],[E - Two-Shiv Poison],[R - Hallucinate],"W boxes are now AoE. More early game damage, less late game damage.","W boxes are now AoE. More early game damage, less late game damage.
Base Stats
Passive - Backstab
Q - Deceive
W - Jack In The Box
E - Two-Shiv Poison
R - Hallucinate"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Sona,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",,,,,,,QoL change for the baby girl so it's easier to know when her empowered basic attack is coming up.,QoL change for the baby girl so it's easier to know when her empowered basic attack is coming up.
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Varus,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",[Base Stats],,,,,,Base AD increased; rounding out other stats.,"Base AD increased; rounding out other stats.
Base Stats"
2019-10-07,2019-10-07 22:12:12+00:00,Patch 9.20 notes,Viktor,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-20-notes/,"{'type': 'html', 'body': 'Garen, Shaco, and Viktor get a refresh on their kits.'}",,,[Q - Siphon Power],[W - Gravity Field],,"[R - Chaos Storm]
Back to top","Q no longer scales with Viktor's mana. W Augment now grants slow to other spells. R now ticks faster and moves quicker.
General","Q no longer scales with Viktor's mana. W Augment now grants slow to other spells. R now ticks faster and moves quicker.
General
Q - Siphon Power
W - Gravity Field
R - Chaos Storm
Back to top"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Aatrox,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - The Darkin Blade],,,,Q minion damage reduction decreased.,"Q minion damage reduction decreased.
Q - The Darkin Blade"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Akali,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,[R - Perfect Execution],R2 max damage increased.,"R2 max damage increased.
R - Perfect Execution"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Annie,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,[E - Molten Shield],,E movement speed increased; cooldown now scales.,"E movement speed increased; cooldown now scales.
E - Molten Shield"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Ashe,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Ranger's Focus],,,,"Passive slow increased. Q now an auto attack reset.
Passive - Frost Shot","Passive slow increased. Q now an auto attack reset.
Passive - Frost Shot
Q - Ranger's Focus"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Blitzcrank,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Rocket Grab],,,[R - Static Field],Q range increased. R max stacks increased.,"Q range increased. R max stacks increased.
Q - Rocket Grab
R - Static Field"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Fiora,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Lunge],,[E - Bladework],,Q can now hit turrets and wards. E2 can now crit turrets.,"Q can now hit turrets and wards. E2 can now crit turrets.
Q - Lunge
E - Bladework"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Gragas,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,[W - Drunken Rage],,,W cooldown increased; damage ratio decreased.,"W cooldown increased; damage ratio decreased.
W - Drunken Rage"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Graves,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",[Base Stats],,,,,,Base attack damage increased. Rounding out some other base stats.,"Base attack damage increased. Rounding out some other base stats.
Base Stats"
